ma_san_pham,ten_san_pham,gia_ban,gia_goc,phan_loai,mo_ta,diem_trung_binh
422208764,Dầu Tẩy Trang Curél Cấp Ẩm Chuyên Sâu 150ml,314000,415000,,"Dầu Tẩy Trang Curél Intensive Moisture Care Makeup Cleansing Oil là sản phẩm tẩy trang chuyên biệt dành cho da nhạy cảm và cho trang diểm đậm. Dạng dầu giúp nhẹ nhàng hoà tan lớp trang điểm và mascara mà không cần chà xát mạnh. Bên cạnh đó, sản phẩm giúp bảo vệ và củng cố lượng Ceramide tự nhiên, từ đó duy trì độ ẩm tối ưu cho da sau khi làm sạch.
Thiếu hụt Ceramide là nguyên nhân của da nhạy cảm. Da trở nên khô ráp, sần sùi, khó trang điểm. Dầu Tẩy Trang Curél Intensive Moisture Care Makeup Cleansing Oil là giải pháp toàn diện giúp duy trì lượng Ceramide tự nhiên trong da, bảo vệ hàng rào tự nhiên của da khỏi các tác nhân gây dị ứng bên ngoài (như ánh sáng, tia UV, bụi, ô nhiễm, hóa chất, nhiệt độ).
Công thức không chứa hương liệu, chất tạo màu, cồn khô, an toàn cho làn da nhạy cảm.
Dầu Tẩy Trang Cấp Ẩm Chuyên Sâu Curél Intensive Moisture Care Makeup Cleansing Oil 150ml hiện đã có mặt tại Hasaki.
    Làm sao để phân biệt hàng có trộn hay không ?
Hàng trộn sẽ không thể xuất hoá đơn đỏ (VAT) 100% được do có hàng không nguồn gốc trong đó.
Tại Hasaki, 100% hàng bán ra sẽ được xuất hoá đơn đỏ cho dù khách hàng có lấy hay không. Nếu có nhu cầu lấy hoá đơn đỏ, quý khách vui lòng lấy trước 22h cùng ngày. Vì sau 22h, hệ thống Hasaki sẽ tự động xuất hết hoá đơn cho những hàng hoá mà khách hàng không đăng kí lấy hoá đơn.
Do xuất được hoá đơn đỏ 100% nên đảm bảo 100% hàng tại Hasaki là hàng chính hãng có nguồn gốc rõ ràng.",5.0
422205162,Hộp 10 Miếng Mặt Nạ Naruko Hoa Hồng Nhung Cấp Nước 25ml/M,238000,290000,"1 miếng
8 miếng
10 miếng
Tràm trà
Hoa hồng nhung
Ý dĩ nhân đỏ (bản cũ)
Bạch ngọc lan
Ý dĩ nhân đỏ (bản mới)
Hoa thủy tiên","Thương hiệu mỹ phẩm NARUKO đến từ Đài Loan nổi tiếng với các dòng sản phẩm mặt nạ giấy dưỡng da được chiết xuất từ các thành phần thiên nhiên như Tràm Trà, Bạch Ngọc Lan, Ý Dĩ Nhân Đỏ, Hoa Hồng, Hoa Thủy Tiên... giúp dưỡng da chuyên sâu và hỗ trợ cải thiện các vấn đề về da khác nhau.
Mặt Nạ NARUKO hiện đã có mặt tại Hasaki với các phân loại như sau cho bạn lựa chọn:
Naruko Raw Job’s Tears Brightening Mask – Ý dĩ nhân đỏ sáng da mới – Mặt nạ se khít lỗ chân lông, sáng da
Naruko RJT Pore Minimizing and Brightening Mask – Ý dĩ nhân đỏ – Mặt nạ se khít lỗ chân lông
Naruko Narcissus Repairing Mask – Hoa thủy tiên – Mặt nạ tế bào gốc thực vật DNA phục hồi da
Naruko Rose and BOTANIC HA Aqua Cubic Hydrating Mask EX – Hoa hồng nhung – Mặt nạ cấp nước
Naruko Tea Tree Shine Control and Blemish Clear Mask – Trà tràm – Mặt nạ trà tràm kiểm soát dầu và mụn
Naruko Taiwan Magnolia Brightening and Firming Mask EX – Bạch ngọc lan – Mặt nạ dưỡng sáng và săn chắc da
1. Mặt Nạ Trà Tràm Kiểm Soát Dầu Và Mụn NARUKO Tea Tree Shine Control and Blemish Clear Mask
Mặt nạ trà tràm kiểm soát dầu và mụn Naruko Tea Tree Shine Control and Blemish Clear Mask được làm từ chất liệu than hoạt tính (miếng mặt nạ màu đen) và thành phần tinh dầu Tràm Trà (Tea Tree), giúp hấp thụ dầu thừa và ngăn ngừa mụn, tăng cường kiểm soát bã nhờn và duy trì sự cân bằng dầu - nước trên da, mang lại làn da láng mịn, sáng bóng và không tì vết.
    Làm sao để phân biệt hàng có trộn hay không ?
Hàng trộn sẽ không thể xuất hoá đơn đỏ (VAT) 100% được do có hàng không nguồn gốc trong đó.
Tại Hasaki, 100% hàng bán ra sẽ được xuất hoá đơn đỏ cho dù khách hàng có lấy hay không. Nếu có nhu cầu lấy hoá đơn đỏ, quý khách vui lòng lấy trước 22h cùng ngày. Vì sau 22h, hệ thống Hasaki sẽ tự động xuất hết hoá đơn cho những hàng hoá mà khách hàng không đăng kí lấy hoá đơn.
Do xuất được hoá đơn đỏ 100% nên đảm bảo 100% hàng tại Hasaki là hàng chính hãng có nguồn gốc rõ ràng.",4.9
345800008,Mặt Nạ Some By Mi Ngọc Trai Dưỡng Sáng Da 25g,25000,39000,"Làm dịu da
Dưỡng Sáng Da
Cấp Nước","Mặt nạ được xem là bước đệm trong quá trình chăm sóc da. Việc sử dụng đều đặn mặt nạ giấy sẽ giúp cân bằng, cung cấp độ ẩm cho da; khi da được cấp đủ ẩm sẽ có khả năng tự phục hồi hư tổn, làm sáng da, cải thiện tình trạng da xỉn màu, thâm sạm hay mụn trứng cá…Mặt Nạ Dưỡng Da Some By Mi Sheet Mask là sự lựa chọn lý tưởng để cải thiện mọi vấn đề về làn da của bạn đấy nhé!







Làm sao để phân biệt hàng có trộn hay không ?
Hàng trộn sẽ không thể xuất hoá đơn đỏ (VAT) 100% được do có hàng không nguồn gốc trong đó.
Tại Hasaki, 100% hàng bán ra sẽ được xuất hoá đơn đỏ cho dù khách hàng có lấy hay không. Nếu có nhu cầu lấy hoá đơn đỏ, quý khách vui lòng lấy trước 22h cùng ngày. Vì sau 22h, hệ thống Hasaki sẽ tự động xuất hết hoá đơn cho những hàng hoá mà khách hàng không đăng kí lấy hoá đơn.
Do xuất được hoá đơn đỏ 100% nên đảm bảo 100% hàng tại Hasaki là hàng chính hãng có nguồn gốc rõ ràng.",4.9
422207808,"Dầu Olive Milaganics Nguyên Chất Dưỡng Da, Dưỡng Tóc 250ml",98000,199000,"100ml
250ml","Dầu Olive Milaganics Nguyên Chất Dưỡng Da, Dưỡng Tóc là sản phẩm đến từ thương hiệu Milaganics, được tinh chế theo công nghệ ép lạnh, chắt lọc từ những quả Olive căng mọng, tươi nguyên nhất từ Tây Ban Nha.  



Làm sao để phân biệt hàng có trộn hay không ?
Hàng trộn sẽ không thể xuất hoá đơn đỏ (VAT) 100% được do có hàng không nguồn gốc trong đó.
Tại Hasaki, 100% hàng bán ra sẽ được xuất hoá đơn đỏ cho dù khách hàng có lấy hay không. Nếu có nhu cầu lấy hoá đơn đỏ, quý khách vui lòng lấy trước 22h cùng ngày. Vì sau 22h, hệ thống Hasaki sẽ tự động xuất hết hoá đơn cho những hàng hoá mà khách hàng không đăng kí lấy hoá đơn.
Do xuất được hoá đơn đỏ 100% nên đảm bảo 100% hàng tại Hasaki là hàng chính hãng có nguồn gốc rõ ràng.",5.0
237800007,Bông Tẩy Trang Mihoo Bông Tròn Túi 150 Miếng,42000,49000,,"Bông Tẩy Trang Mihoo Bông Tròn Túi 150 Miếng là sản phẩm bông tẩy trang đến từ thương hiệu Mihoo của Hàn Quốc. Được làm từ 100% cotton tự nhiên, mềm mịn và dai, không gây kích ứng đối với làn da nhạy cảm. Bông tẩy trang Mihoo hình tròn thích hợp để làm sạch lớp trang điểm, bụi bẩn và bã nhờn dư thừa trên bề mặt da, hoặc dùng để thấm khô da thay cho khăn mặt hiệu quả mà không làm đau rát da khi sử dụng.
Hiện sản phẩm Bông Tẩy Trang Mihoo Cotton Pads đã có mặt tại Hasaki.


*Lưu ý: Tác dụng có thể khác nhau tuỳ cơ địa của người dùng
Làm sao để phân biệt hàng có trộn hay không ?
Hàng trộn sẽ không thể xuất hoá đơn đỏ (VAT) 100% được do có hàng không nguồn gốc trong đó.
Tại Hasaki, 100% hàng bán ra sẽ được xuất hoá đơn đỏ cho dù khách hàng có lấy hay không. Nếu có nhu cầu lấy hoá đơn đỏ, quý khách vui lòng lấy trước 22h cùng ngày. Vì sau 22h, hệ thống Hasaki sẽ tự động xuất hết hoá đơn cho những hàng hoá mà khách hàng không đăng kí lấy hoá đơn.
Do xuất được hoá đơn đỏ 100% nên đảm bảo 100% hàng tại Hasaki là hàng chính hãng có nguồn gốc rõ ràng.",5.0
213300001,Sữa Chống Nắng Bioré Bảo Vệ Hoàn Hảo - Mát Lạnh 25ml,58000,70000,"Mát Lạnh
Dưỡng Ẩm
Dưỡng Sáng Da","Sữa Chống Nắng Bảo Vệ Hoàn Hảo Bioré UV Perfect Protect Milk SPF50/PA+++ là dòng sản phẩm chống nắng dành cho da mặt và toàn thân đến từ thương hiệu mỹ phẩm chăm sóc da Nhật Bản Bioré, nay đã chính thức ra mắt phiên bản cải tiến mới, diện mạo mới! Với chỉ số chống nắng cao SPF50/PA+++ kết hợp công thức kháng khuẩn, sản phẩm sẽ giúp bảo vệ làn da hiệu quả trước tác hại của tia UV & dưỡng da mềm mịn mỗi ngày. Kết cấu dạng sữa lỏng nhẹ, thoáng mịn trên da, hoàn toàn không gây cảm giác nhờn rít.
  *Lưu ý: Tác dụng có thể khác nhau tuỳ cơ địa của người dùng
Làm sao để phân biệt hàng có trộn hay không ?
Hàng trộn sẽ không thể xuất hoá đơn đỏ (VAT) 100% được do có hàng không nguồn gốc trong đó.
Tại Hasaki, 100% hàng bán ra sẽ được xuất hoá đơn đỏ cho dù khách hàng có lấy hay không. Nếu có nhu cầu lấy hoá đơn đỏ, quý khách vui lòng lấy trước 22h cùng ngày. Vì sau 22h, hệ thống Hasaki sẽ tự động xuất hết hoá đơn cho những hàng hoá mà khách hàng không đăng kí lấy hoá đơn.
Do xuất được hoá đơn đỏ 100% nên đảm bảo 100% hàng tại Hasaki là hàng chính hãng có nguồn gốc rõ ràng.",4.9
422207023,"Dung Dịch Hada Labo Dưỡng Ẩm Tối Ưu Da Thường, Khô 40ml",50000,61000,"Túi 170ml
40ml
100ml
170ml","Dung Dịch Hada Labo Dưỡng Ẩm Tối Ưu Cho Da Thường, Khô là lotion thuộc dòng sản phẩm dưỡng ẩm Advanced Nourish của Hada Labo, được thiết kế chuyên biệt cho làn da thường/da khô. Sản phẩm chứa hệ dưỡng ẩm sâu HA, SHA, Nano HA có khả năng thấm sâu vào da, bổ sung lượng nước cần thiết cho lớp biều bì để khắc phục tình trạng mất nước, tăng cường độ ẩm, độ đàn hồi, hỗ trợ trẻ hóa làn da, giúp da trở nên mềm mại, mịn màng hơn. 
 
Làm sao để phân biệt hàng có trộn hay không ?
Hàng trộn sẽ không thể xuất hoá đơn đỏ (VAT) 100% được do có hàng không nguồn gốc trong đó.
Tại Hasaki, 100% hàng bán ra sẽ được xuất hoá đơn đỏ cho dù khách hàng có lấy hay không. Nếu có nhu cầu lấy hoá đơn đỏ, quý khách vui lòng lấy trước 22h cùng ngày. Vì sau 22h, hệ thống Hasaki sẽ tự động xuất hết hoá đơn cho những hàng hoá mà khách hàng không đăng kí lấy hoá đơn.
Do xuất được hoá đơn đỏ 100% nên đảm bảo 100% hàng tại Hasaki là hàng chính hãng có nguồn gốc rõ ràng.",5.0
253900009,"Mặt Nạ Skin1004 Làm Dịu, Ngừa Mụn Chiết Xuất Rau Má 25ml",43000,66000,"1 miếng
2 miếng","Mặt Nạ Skin1004 Làm Dịu, Ngừa Mụn Chiết Xuất Rau Má là dòng mặt nạ dưỡng da đến từ thương hiệu mỹ phẩm Skin1004 của Hàn Quốc, công nghệ độc quyền tạo kết cấu mặt nạ có nguồn gốc từ than tre. Kết hợp chiết xuất 51% từ rau má giúp làm dịu làn da, phục hồi và tái tạo da đang kích ứng, kiểm soát lượng dầu thừa hiệu quả. Hiện sản phẩm Mặt Nạ Skin1004 Madagascar Centella Watergel Sheet Ampoule Mask 25ml đã có mặt tại Hasaki với 2 quy cách đóng gói: 1 Miếng; 2 Miếng





Làm sao để phân biệt hàng có trộn hay không ?
Hàng trộn sẽ không thể xuất hoá đơn đỏ (VAT) 100% được do có hàng không nguồn gốc trong đó.
Tại Hasaki, 100% hàng bán ra sẽ được xuất hoá đơn đỏ cho dù khách hàng có lấy hay không. Nếu có nhu cầu lấy hoá đơn đỏ, quý khách vui lòng lấy trước 22h cùng ngày. Vì sau 22h, hệ thống Hasaki sẽ tự động xuất hết hoá đơn cho những hàng hoá mà khách hàng không đăng kí lấy hoá đơn.
Do xuất được hoá đơn đỏ 100% nên đảm bảo 100% hàng tại Hasaki là hàng chính hãng có nguồn gốc rõ ràng.",4.8
413400001,Bông Tẩy Trang Inci Cotton Pads 150 Miếng,30000,45000,"100 miếng
150 Miếng","Bông Tẩy Trang Inci Cotton Pads là bông tẩy trang đến từ thương hiệu mỹ phẩm Inci của Thổ Nhĩ Kỳ, sợi bông mềm mại giúp bảo vệ làn da mỏng manh không gây đau rát khi thao tác làm sạch da, loại bỏ bụi bẩn, dầu thừa và lớp trang điểm trên da.
Hiện sản phẩm Bông Tẩy Trang Inci Cotton Pads đã có mặt tại Hasaki với 2 phân loại:
Túi 100 miếng
Túi 150 miếng

*Lưu ý: Tác dụng có thể khác nhau tuỳ cơ địa của người dùng
Làm sao để phân biệt hàng có trộn hay không ?
Hàng trộn sẽ không thể xuất hoá đơn đỏ (VAT) 100% được do có hàng không nguồn gốc trong đó.
Tại Hasaki, 100% hàng bán ra sẽ được xuất hoá đơn đỏ cho dù khách hàng có lấy hay không. Nếu có nhu cầu lấy hoá đơn đỏ, quý khách vui lòng lấy trước 22h cùng ngày. Vì sau 22h, hệ thống Hasaki sẽ tự động xuất hết hoá đơn cho những hàng hoá mà khách hàng không đăng kí lấy hoá đơn.
Do xuất được hoá đơn đỏ 100% nên đảm bảo 100% hàng tại Hasaki là hàng chính hãng có nguồn gốc rõ ràng.",4.5
422207815,"Bột Đậu Đỏ Milaganics Ngừa Mụn, Dưỡng Sáng Da 100g (Hũ)",30000,41000,"Túi zip
Hũ","Bột Đậu Đỏ Milaganics là sản phẩm bột thiên nhiên nguyên chất đắp mặt nạ từ thương hiệu Milaganics Việt Nam. Thành phần bao gồm bột đậu đỏ nguyên chất 100% được làm từ những hạt đậu đỏ chất lượng, đã qua tuyển chọn gắt gao, lý tưởng để chăm sóc làn da cho phái đẹp.
Bột đậu đỏ có khả năng mang lại nhiều lợi ích tuyệt vời cho làn da như: loại bỏ tế bào chết, cải thiện tình trạng da thô ráp và xỉn màu, giảm nhờn, đẩy lùi thâm nám, bổ sung vitamin, dưỡng da sáng mịn và căng tràn sức sống.
 


Làm sao để phân biệt hàng có trộn hay không ?
Hàng trộn sẽ không thể xuất hoá đơn đỏ (VAT) 100% được do có hàng không nguồn gốc trong đó.
Tại Hasaki, 100% hàng bán ra sẽ được xuất hoá đơn đỏ cho dù khách hàng có lấy hay không. Nếu có nhu cầu lấy hoá đơn đỏ, quý khách vui lòng lấy trước 22h cùng ngày. Vì sau 22h, hệ thống Hasaki sẽ tự động xuất hết hoá đơn cho những hàng hoá mà khách hàng không đăng kí lấy hoá đơn.
Do xuất được hoá đơn đỏ 100% nên đảm bảo 100% hàng tại Hasaki là hàng chính hãng có nguồn gốc rõ ràng.",4.6
422200887,Combo Vichy Lăn Khử Mùi 50ml + Xịt Khoáng Dưỡng Da 50ml,309000,387000,,"Combo Vichy bao gồm 2 món:
Lăn Khử Mùi Vichy Giúp Khô Thoáng Vùng Da Dưới Cánh Tay 72h Detransprirant Intensif 72H Transpiration Excessive 50ml
Xịt Khoáng Dưỡng Da Vichy Thermal Water Spring 50ml
1. Lăn Khử Mùi Vichy Giúp Khô Thoáng Vùng Da Dưới Cánh Tay 72h Detransprirant Intensif 72H Transpiration Excessive 50ml
Lăn Khử Mùi Vichy Diệt Khuẩn Detranspirant Intensif 72H 50ml là dòng khử mùi cho nữ đến từ thương hiệu mỹ phẩm Vichy của Pháp có công dụng khử mùi cực mạnh lên đến 72 giờ đồng hồ, với đặc điểm không mùi, không gây vàng áo. Giúp bạn kiểm soát lượng mồ hôi thừa của cơ thể, ngăn mùi khó chịu, đặc biệt ở vùng nách, tạo cảm giác thoải mái, thông thoáng suốt nhiều giờ.
Sản phẩm Lăn Khử Mùi Vichy Diệt Khuẩn Detranspirant Intensif 72H 50ml hiện đã có mặt tại Hasaki.







Làm sao để phân biệt hàng có trộn hay không ?
Hàng trộn sẽ không thể xuất hoá đơn đỏ (VAT) 100% được do có hàng không nguồn gốc trong đó.
Tại Hasaki, 100% hàng bán ra sẽ được xuất hoá đơn đỏ cho dù khách hàng có lấy hay không. Nếu có nhu cầu lấy hoá đơn đỏ, quý khách vui lòng lấy trước 22h cùng ngày. Vì sau 22h, hệ thống Hasaki sẽ tự động xuất hết hoá đơn cho những hàng hoá mà khách hàng không đăng kí lấy hoá đơn.
Do xuất được hoá đơn đỏ 100% nên đảm bảo 100% hàng tại Hasaki là hàng chính hãng có nguồn gốc rõ ràng.",0.0
422209235,Kem Dưỡng Mắt Nivea Chuyên Sâu Làm Mờ Quầng Thâm 15ml,220000,350000,,"Kem Dưỡng Mắt Nivea LUMINOUS630 AntiDark-Spot Eye Treatment 15ml là sản phẩm kem mắt đầu tiên của thương hiệu mỹ phẩm NIVEA, giúp phục hồi hiệu quả quầng thâm nhờ công thức kết hợp hoạt chất (LUMINOUS 630® + Energizing Caffeine + Sodium Hyaluronate) có công dụng dưỡng ẩm, cung cấp các dưỡng chất, cân bằng sắc tố da và cung cấp năng lượng cho vùng da quanh mắt, từ đó giảm quầng thâm, tăng độ đàn hồi của da.
Kem Dưỡng Mắt Nivea LUMINOUS630 AntiDark-Spot Eye Treatment 15ml hiện đã có mặt tại Hasaki.
 
Làm sao để phân biệt hàng có trộn hay không ?
Hàng trộn sẽ không thể xuất hoá đơn đỏ (VAT) 100% được do có hàng không nguồn gốc trong đó.
Tại Hasaki, 100% hàng bán ra sẽ được xuất hoá đơn đỏ cho dù khách hàng có lấy hay không. Nếu có nhu cầu lấy hoá đơn đỏ, quý khách vui lòng lấy trước 22h cùng ngày. Vì sau 22h, hệ thống Hasaki sẽ tự động xuất hết hoá đơn cho những hàng hoá mà khách hàng không đăng kí lấy hoá đơn.
Do xuất được hoá đơn đỏ 100% nên đảm bảo 100% hàng tại Hasaki là hàng chính hãng có nguồn gốc rõ ràng.",0.0
